62.4.14.206 - - [20/Jan/2019:00:50:15 +0800] "GET / HTTP/1.1" 200 11418
116.234.152.183 - - [20/Jan/2019:07:46:11 +0800] "GET /gdjk/fileDownLoad.do?fileName=%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20180830170847_1546547327439.png HTTP/1.1" 404 993
116.234.152.183 - - [20/Jan/2019:07:46:11 +0800] "POST /gdjk/equ/querySbzlList.do HTTP/1.1" 200 1609
116.234.152.183 - - [20/Jan/2019:07:46:18 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547912202394 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:46:48 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547912202395 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:46:48 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547912202396 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:48:05 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1547912202397 HTTP/1.1" 200 1299
116.234.152.183 - - [20/Jan/2019:07:48:07 +0800] "GET /gdjk/train/department.do?_=1547912202398 HTTP/1.1" 200 9171
116.234.152.183 - - [20/Jan/2019:07:48:07 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
116.234.152.183 - - [20/Jan/2019:07:48:07 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14877
116.234.152.183 - - [20/Jan/2019:07:48:07 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 6087
116.234.152.183 - - [20/Jan/2019:07:48:07 +0800] "GET /gdjk/train/css/ext_icons/tielu.jpg HTTP/1.1" 200 1419
116.234.152.183 - - [20/Jan/2019:07:48:12 +0800] "POST /gdjk/sys/DepartmentList.do HTTP/1.1" 200 3261
116.234.152.183 - - [20/Jan/2019:07:48:22 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1547912202399 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:48:25 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1547912202400 HTTP/1.1" 200 1299
116.234.152.183 - - [20/Jan/2019:07:48:26 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1547912202401 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:48:28 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1547912202402 HTTP/1.1" 200 1299
116.234.152.183 - - [20/Jan/2019:07:48:28 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1547912202403 HTTP/1.1" 200 1299
116.234.152.183 - - [20/Jan/2019:07:48:28 +0800] "GET /gdjk/train/anno.do?title=%E5%8D%95%E4%BD%8D%E5%8F%8A%E4%BA%BA%E5%91%98%E7%AE%A1%E7%90%86&_=1547912202404 HTTP/1.1" 200 1299
116.234.152.183 - - [20/Jan/2019:07:48:28 +0800] "GET /gdjk/train/userlist.do?_=1547912202405 HTTP/1.1" 200 9276
116.234.152.183 - - [20/Jan/2019:07:48:28 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3892
116.234.152.183 - - [20/Jan/2019:07:48:28 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14877
116.234.152.183 - - [20/Jan/2019:07:48:29 +0800] "POST /gdjk/sys/userList.do HTTP/1.1" 200 3892
116.234.152.183 - - [20/Jan/2019:07:48:38 +0800] "GET /gdjk/train/anno.do?title=%E9%85%8D%E4%BB%B6%E5%BA%93%E5%AD%98%E7%AE%A1%E7%90%86&_=1547912202406 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:48:43 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202407 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:44 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202408 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:44 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202409 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:44 +0800] "GET /gdjk/train/line.do?rwb_railwaybigtype=1&_=1547912202410 HTTP/1.1" 200 9908
116.234.152.183 - - [20/Jan/2019:07:48:44 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 3636
116.234.152.183 - - [20/Jan/2019:07:48:45 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 3636
116.234.152.183 - - [20/Jan/2019:07:48:48 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202411 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:48 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202412 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:48 +0800] "GET /gdjk/train/line.do?rwb_railwaybigtype=2&_=1547912202413 HTTP/1.1" 200 8136
116.234.152.183 - - [20/Jan/2019:07:48:48 +0800] "POST /gdjk/line/queryStation.do HTTP/1.1" 200 398
116.234.152.183 - - [20/Jan/2019:07:48:48 +0800] "POST /gdjk/line/queryStation.do HTTP/1.1" 200 398
116.234.152.183 - - [20/Jan/2019:07:48:49 +0800] "GET /gdjk/train/line.do?rwb_railwaybigtype=2&_=1547912202414 HTTP/1.1" 200 8136
116.234.152.183 - - [20/Jan/2019:07:48:49 +0800] "POST /gdjk/line/queryStation.do HTTP/1.1" 200 398
116.234.152.183 - - [20/Jan/2019:07:48:49 +0800] "POST /gdjk/line/queryStation.do HTTP/1.1" 200 398
116.234.152.183 - - [20/Jan/2019:07:48:51 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202415 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:51 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202416 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:51 +0800] "GET /gdjk/train/line.do?rwb_railwaybigtype=3&_=1547912202417 HTTP/1.1" 200 9905
116.234.152.183 - - [20/Jan/2019:07:48:51 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 3636
116.234.152.183 - - [20/Jan/2019:07:48:52 +0800] "POST /gdjk/line/queryLine.do HTTP/1.1" 200 3636
116.234.152.183 - - [20/Jan/2019:07:48:54 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202418 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:54 +0800] "GET /gdjk/train/anno.do?title=%E7%BA%BF%E8%B7%AF%E7%AE%A1%E7%90%86&_=1547912202419 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:48:54 +0800] "GET /gdjk/train/linedept.do?_=1547912202420 HTTP/1.1" 200 9986
116.234.152.183 - - [20/Jan/2019:07:48:55 +0800] "POST /gdjk/line/queryLineDept.do HTTP/1.1" 200 563
116.234.152.183 - - [20/Jan/2019:07:48:55 +0800] "POST /gdjk/line/queryLineName.do HTTP/1.1" 500 12742
116.234.152.183 - - [20/Jan/2019:07:48:55 +0800] "POST /gdjk/sys/getDepTree.do HTTP/1.1" 200 14877
116.234.152.183 - - [20/Jan/2019:07:48:55 +0800] "POST /gdjk/line/queryLineDept.do HTTP/1.1" 200 563
116.234.152.183 - - [20/Jan/2019:07:48:58 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1547912202421 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:49:01 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1547912202422 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:49:01 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1547912202423 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:49:01 +0800] "GET /gdjk/train/xlcgtsj.do?_=1547912202424 HTTP/1.1" 404 1005
116.234.152.183 - - [20/Jan/2019:07:49:11 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1547912202425 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:49:11 +0800] "GET /gdjk/train/anno.do?title=%E5%9F%BA%E7%A1%80%E6%95%B0%E6%8D%AE%E7%AE%A1%E7%90%86&_=1547912202426 HTTP/1.1" 200 1296
116.234.152.183 - - [20/Jan/2019:07:49:11 +0800] "GET /gdjk/train/xlcpiiisj.do?_=1547912202427 HTTP/1.1" 200 8718
116.234.152.183 - - [20/Jan/2019:07:49:11 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84047
116.234.152.183 - - [20/Jan/2019:07:49:12 +0800] "POST /gdjk/equ/outBdList.do HTTP/1.1" 200 84047
88.224.208.98 - - [20/Jan/2019:07:49:13 +0800] "GET / HTTP/1.1" 200 11418
116.234.152.183 - - [20/Jan/2019:07:49:16 +0800] "GET /gdjk/train/anno.do?title=%E5%B7%A5%E7%A8%8B%E7%AE%A1%E7%90%86&_=1547912202428 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:49:20 +0800] "GET /gdjk/train/anno.do?title=%E7%B3%BB%E7%BB%9F%E7%AE%A1%E7%90%86&_=1547912202429 HTTP/1.1" 200 1290
116.234.152.183 - - [20/Jan/2019:07:49:26 +0800] "GET /gdjk/login.do HTTP/1.1" 200 3994
116.234.152.183 - - [20/Jan/2019:07:49:26 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1643
180.116.200.160 - - [20/Jan/2019:08:33:17 +0800] "GET /gdjk HTTP/1.1" 302 -
180.116.200.160 - - [20/Jan/2019:08:33:17 +0800] "GET /gdjk/ HTTP/1.1" 200 3973
180.116.200.160 - - [20/Jan/2019:08:33:17 +0800] "GET /gdjk/train/css/login.css HTTP/1.1" 200 4452
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/authCode.do HTTP/1.1" 200 1636
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/train/js/jquery.particleground.js HTTP/1.1" 200 14075
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/train/images/yzmz-icon.jpg HTTP/1.1" 200 15000
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/train/js/login.js HTTP/1.1" 200 1669
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/train/images/mima-icon.jpg HTTP/1.1" 200 1413
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/train/images/user-icon.jpg HTTP/1.1" 200 1405
180.116.200.160 - - [20/Jan/2019:08:33:18 +0800] "GET /gdjk/train/js/jquery-1.8.0.min.js HTTP/1.1" 200 92556
180.116.200.160 - - [20/Jan/2019:08:33:19 +0800] "GET /gdjk/train/images/fav.ico HTTP/1.1" 200 4286
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "POST /gdjk/login.do HTTP/1.1" 200 9061
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/main.css HTTP/1.1" 200 4359
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/icon.css HTTP/1.1" 200 4947
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/easyui.css HTTP/1.1" 200 69986
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/jquery.min.js HTTP/1.1" 200 95957
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/datagrid-groupview.js HTTP/1.1" 200 13084
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/easyui-lang-zh_CN.js HTTP/1.1" 200 2501
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/images/top_bg1.jpg HTTP/1.1" 200 1320
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/images/user.png HTTP/1.1" 200 130034
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/jquery.easyui.min.js HTTP/1.1" 200 436133
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/blank.gif HTTP/1.1" 200 43
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/panel_tools.png HTTP/1.1" 200 852
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/layout_arrows.png HTTP/1.1" 200 319
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/tabs_icons.png HTTP/1.1" 200 150
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/loading.gif HTTP/1.1" 200 1737
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/icons/reload.png HTTP/1.1" 200 1045
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/anno.do?_=1547915532011 HTTP/1.1" 200 2641
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/sys/getMenuTree2.do? HTTP/1.1" 200 8632
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/tree_icons.png HTTP/1.1" 200 3115
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/easyui/images/accordion_arrows.png HTTP/1.1" 200 184
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/caidan.png HTTP/1.1" 200 236
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/zulin.png HTTP/1.1" 200 496
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/yonghu.png HTTP/1.1" 200 347
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547915532012 HTTP/1.1" 200 1408
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/danwei.png HTTP/1.1" 200 1098
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/yiqi.png HTTP/1.1" 200 521
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/zhuangtai.png HTTP/1.1" 200 265
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/diannao.png HTTP/1.1" 200 719
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/shouji.png HTTP/1.1" 200 759
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/shebei.png HTTP/1.1" 200 932
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/xiaoshou.png HTTP/1.1" 200 528
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/canshu.png HTTP/1.1" 200 535
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/biaoding.png HTTP/1.1" 200 617
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/weixiu.png HTTP/1.1" 200 686
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/zuoye.png HTTP/1.1" 200 412
180.116.200.160 - - [20/Jan/2019:08:33:26 +0800] "GET /gdjk/train/css/ext_icons/xianlu.png HTTP/1.1" 200 559
180.116.200.160 - - [20/Jan/2019:08:33:32 +0800] "GET /gdjk/train/zlsq.do?_=1547915532013 HTTP/1.1" 200 9104
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "GET /gdjk/train/easyui/images/pagination_icons.png HTTP/1.1" 200 628
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "GET /gdjk/train/css/icons/edit_add.png HTTP/1.1" 200 1088
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "GET /gdjk/train/css/icons/edit_remove.png HTTP/1.1" 200 625
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "GET /gdjk/train/css/icons/pencil.png HTTP/1.1" 200 713
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "GET /gdjk/train/css/icons/undo.png HTTP/1.1" 200 707
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "GET /gdjk/train/css/icons/search.png HTTP/1.1" 200 813
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 1774
180.116.200.160 - - [20/Jan/2019:08:33:33 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 1774
180.116.200.160 - - [20/Jan/2019:08:33:36 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547915532014 HTTP/1.1" 200 1408
180.116.200.160 - - [20/Jan/2019:08:33:36 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547915532015 HTTP/1.1" 200 1408
180.116.200.160 - - [20/Jan/2019:08:33:36 +0800] "GET /gdjk/train/zlht.do?_=1547915532016 HTTP/1.1" 200 8813
180.116.200.160 - - [20/Jan/2019:08:33:36 +0800] "POST /gdjk/lj/queryZlhtList.do HTTP/1.1" 200 749
180.116.200.160 - - [20/Jan/2019:08:33:36 +0800] "POST /gdjk/lj/queryZlhtList.do HTTP/1.1" 200 749
180.116.200.160 - - [20/Jan/2019:08:33:39 +0800] "GET /gdjk/train/images/dialog_bg.jpg HTTP/1.1" 200 28355
180.116.200.160 - - [20/Jan/2019:08:33:39 +0800] "GET /gdjk/train/css/icons/cancel.png HTTP/1.1" 200 1133
180.116.200.160 - - [20/Jan/2019:08:33:39 +0800] "GET /gdjk/train/css/icons/ok.png HTTP/1.1" 200 883
180.116.200.160 - - [20/Jan/2019:08:33:40 +0800] "GET /gdjk/train/zlht-dialog.do?_=1547915532017 HTTP/1.1" 200 12525
180.116.200.160 - - [20/Jan/2019:08:33:40 +0800] "GET /gdjk/train/easyui/images/combo_arrow.png HTTP/1.1" 200 117
180.116.200.160 - - [20/Jan/2019:08:33:40 +0800] "GET /gdjk/train/easyui/images/calendar_arrows.png HTTP/1.1" 200 173
180.116.200.160 - - [20/Jan/2019:08:33:40 +0800] "GET /gdjk/train/easyui/images/datebox_arrow.png HTTP/1.1" 200 626
180.116.200.160 - - [20/Jan/2019:08:33:43 +0800] "POST /gdjk/lj/updateZlht.do HTTP/1.1" 200 54
180.116.200.160 - - [20/Jan/2019:08:33:43 +0800] "GET /gdjk/train/easyui/images/messager_icons.png HTTP/1.1" 200 6116
180.116.200.160 - - [20/Jan/2019:08:33:43 +0800] "POST /gdjk/lj/queryZlhtList.do HTTP/1.1" 200 751
180.116.200.160 - - [20/Jan/2019:08:33:47 +0800] "GET /gdjk/train/zlht-dialog.do?_=1547915532018 HTTP/1.1" 200 12525
180.116.200.160 - - [20/Jan/2019:08:33:53 +0800] "POST /gdjk/lj/updateZlht.do HTTP/1.1" 200 54
180.116.200.160 - - [20/Jan/2019:08:33:54 +0800] "POST /gdjk/lj/queryZlhtList.do HTTP/1.1" 200 754
180.116.200.160 - - [20/Jan/2019:08:33:57 +0800] "GET /gdjk/train/zlht-dialog.do?_=1547915532019 HTTP/1.1" 200 12525
180.116.200.160 - - [20/Jan/2019:08:45:40 +0800] "GET /gdjk/train/zlht.do?_=1547915532026 HTTP/1.1" 200 8813
180.116.200.160 - - [20/Jan/2019:08:45:42 +0800] "POST /gdjk/lj/queryZlhtList.do HTTP/1.1" 200 754
180.116.200.160 - - [20/Jan/2019:08:45:42 +0800] "POST /gdjk/lj/queryZlhtList.do HTTP/1.1" 200 754
180.116.200.160 - - [20/Jan/2019:08:45:48 +0800] "GET /gdjk/train/zlht-dialog.do?_=1547915532027 HTTP/1.1" 200 12525
180.116.200.160 - - [20/Jan/2019:08:45:52 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547915532028 HTTP/1.1" 200 1408
180.116.200.160 - - [20/Jan/2019:08:45:52 +0800] "GET /gdjk/train/zlsq.do?_=1547915532030 HTTP/1.1" 200 9104
180.116.200.160 - - [20/Jan/2019:08:45:52 +0800] "GET /gdjk/train/anno.do?title=%E6%97%A5%E5%B8%B8%E5%B7%A5%E4%BD%9C%E7%AE%A1%E7%90%86&_=1547915532029 HTTP/1.1" 200 1408
180.116.200.160 - - [20/Jan/2019:08:45:52 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 1774
180.116.200.160 - - [20/Jan/2019:08:45:52 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 1774
180.116.200.160 - - [20/Jan/2019:08:45:54 +0800] "GET /gdjk/train/zlsq-dialog.do?_=1547915532031 HTTP/1.1" 200 9732
180.116.200.160 - - [20/Jan/2019:08:45:59 +0800] "POST /gdjk/lj/updateZlsq.do HTTP/1.1" 200 54
180.116.200.160 - - [20/Jan/2019:08:45:59 +0800] "POST /gdjk/lj/queryZlsqList.do HTTP/1.1" 200 1776
78.108.177.52 - - [20/Jan/2019:09:07:01 +0800] "GET / HTTP/1.0" 200 11398
84.20.85.70 - - [20/Jan/2019:09:31:20 +0800] "GET / HTTP/1.1" 200 11418
187.11.40.139 - - [20/Jan/2019:09:51:00 +0800] "GET / HTTP/1.1" 200 11418
185.247.62.106 - - [20/Jan/2019:10:23:42 +0800] "POST /tmUnblock.cgi HTTP/1.1" 404 977
46.174.191.32 - - [20/Jan/2019:10:51:44 +0800] "GET / HTTP/1.0" 200 11398
191.101.128.33 - - [20/Jan/2019:11:26:46 +0800] "GET / HTTP/1.0" 200 11398
78.108.177.53 - - [20/Jan/2019:11:54:27 +0800] "GET / HTTP/1.0" 200 8192
189.0.43.197 - - [20/Jan/2019:13:28:48 +0800] "GET / HTTP/1.1" 200 11418
91.240.208.14 - - [20/Jan/2019:15:03:18 +0800] "GET / HTTP/1.1" 200 8205
138.121.128.6 - - [20/Jan/2019:15:03:24 +0800] "GET / HTTP/1.1" 200 11418
197.255.188.222 - - [20/Jan/2019:15:22:54 +0800] "GET / HTTP/1.1" 200 11418
46.174.191.28 - - [20/Jan/2019:15:48:29 +0800] "GET / HTTP/1.0" 200 11398
185.10.68.51 - - [20/Jan/2019:16:39:10 +0800] "GET / HTTP/1.1" 400 -
216.218.206.66 - - [20/Jan/2019:16:39:10 +0800] "GET / HTTP/1.1" 200 11418
188.26.2.202 - - [20/Jan/2019:17:11:39 +0800] "GET / HTTP/1.1" 200 11418
78.108.177.53 - - [20/Jan/2019:17:21:21 +0800] "GET / HTTP/1.0" 200 11398
60.185.137.55 - - [20/Jan/2019:18:16:45 +0800] "GET / HTTP/1.1" 200 11418
78.108.177.52 - - [20/Jan/2019:19:02:49 +0800] "GET / HTTP/1.0" 200 11398
95.83.9.186 - - [20/Jan/2019:19:05:12 +0800] "GET / HTTP/1.1" 200 11418
103.79.157.109 - - [20/Jan/2019:19:18:59 +0800] "GET / HTTP/1.1" 200 11418
223.105.4.250 - - [20/Jan/2019:19:54:44 +0800] "GET /index.php HTTP/1.1" 404 969
191.19.117.219 - - [20/Jan/2019:20:02:30 +0800] "GET / HTTP/1.1" 200 11418
82.56.156.68 - - [20/Jan/2019:20:09:04 +0800] "GET / HTTP/1.1" 200 11418
46.174.191.31 - - [20/Jan/2019:20:18:43 +0800] "GET / HTTP/1.0" 200 11398
84.241.43.213 - - [20/Jan/2019:20:50:01 +0800] "GET / HTTP/1.1" 200 11418
186.233.181.174 - - [20/Jan/2019:21:32:23 +0800] "GET / HTTP/1.1" 200 11418
46.174.191.31 - - [20/Jan/2019:22:29:48 +0800] "GET / HTTP/1.0" 200 11398
115.238.89.34 - - [20/Jan/2019:22:38:33 +0800] "GET / HTTP/1.1" 200 11418
123.206.29.81 - - [20/Jan/2019:23:11:41 +0800] "GET /manager/html HTTP/1.1" 401 2536
